district_name,geometry,district_id,area_km2,population,dist_center_km,crime_total,crime_rate,crime_Burglary,crime_Disorder,crime_Other,crime_Theft,crime_Violent,airbnb_count,airbnb_density,airbnb_economy,airbnb_luxury,airbnb_luxury_density,airbnb_entire_home,price_avg,poi_count,poi_density,poi_attraction,poi_bar,poi_cafe,poi_hostel,poi_hotel,poi_museum,poi_nightclub,poi_pub,poi_restaurant,nights_non_residents,tourist_intensity,foreigners,foreigner_ratio,people_university,university_ratio,unemployment,mhd_count,mhd_density
Praha 1,"POLYGON ((-743408.1434195767 -1042037.0395787668, -743429.5832874551 -1042117.9194616039, -743430.1332805774 -1042120.389553908, -743431.9133981318 -1042128.4194903085, -743432.9634073977 -1042133.149427235, -743433.5134110041 -1042134.9594776308, -743434.0333022127 -1042138.0494096804, -743453.6134528725 -1042141.3396105882, -743454.0234975573 -1042141.409542406, -743462.9933885736 -1042142.9194829561, -743462.1134313939 -1042147.7494567286, -743452.363401396 -1042201.089588316, -743448.8533792328 -1042220.1094659428, -743448.2534257536 -1042223.3493905886, -743447.8034267568 -1042223.2594758066, -743442.4634154313 -1042222.2194997625, -743439.5735294459 -1042221.6594605256, -743439.0832916165 -1042221.5694743677, -743419.2234831257 -1042217.7095349664, -743379.6933829556 -1042273.729472956, -743368.5832763831 -1042289.7694652829, -743368.3033945715 -1042290.1695257522, -743375.7934205335 -1042301.2396493427, -743376.03331286 -1042301.0395491251, -743380.9534184695 -1042309.9896410889, -743385.0633887793 -1042318.019548586, -743396.8332787916 -1042336.8993480525, -743407.1434032695 -1042350.8795187494, -743409.2533928348 -1042353.6295151607, -743417.0433757665 -1042363.9896009436, -743428.3433913747 -1042378.7295393047, -743433.853403606 -1042393.3492994654, -743363.8332884078 -1042345.5993937526, -743272.0634945824 -1042309.059427178, -743242.1831537678 -1042305.2492786038, -743203.693261718 -1042302.4194170843, -743179.6134703066 -1042298.8795523585, -743159.3034041586 -1042293.459354639, -743049.65336227 -1042258.0592899229, -743023.3331804406 -1042356.7992169161, -743018.1432857537 -1042355.8491839396, -743015.2933757463 -1042355.139593837, -742903.9734484343 -1042327.1694000028, -742759.8333043319 -1042308.3895086738, -742629.5933890769 -1042304.3394887403, -742469.2332327862 -1042309.0693815694, -742315.1033443148 -1042314.4692694311, -742312.6433360316 -1042314.4894390303, -742312.3633303336 -1042314.4894416197, -742309.1234274056 -1042314.5193112089, -742292.113394075 -1042314.6394297091, -742288.6332853043 -1042314.6693159223, -742288.3533506473 -1042314.6693074855, -742134.5533470209 -1042315.8292712915, -741957.2234494081 -1042394.0393643731, -741810.2332731491 -1042386.1592779447, -741693.4933437195 -1042408.7692017428, -741617.3331296799 -1042410.0489762996, -741626.0433026139 -1042439.0991216345, -741626.2234053751 -1042439.71922881, -741626.2532948712 -1042441.6692169532, -741626.3734059978 -1042449.2792521801, -741626.7832369793 -1042474.4292593877, -741626.9433001232 -1042484.1893030576, -741627.5832214787 -1042524.2292435975, -741627.7733866958 -1042535.7591691592, -741628.6032722634 -1042587.5691865059, -741628.943298704 -1042608.6893435754, -741628.993258128 -1042611.5392995256, -741629.2831665821 -1042629.6791801333, -741677.3132726355 -1042732.4292484599, -741657.3733512533 -1042806.0393128338, -741654.6330301646 -1042816.1692251415, -741650.0330435734 -1042837.5989814738, -741648.983068929 -1042841.089426733, -741648.5330861342 -1042842.5591729961, -741646.3830824544 -1042849.6894037904, -741645.7633778923 -1042851.749071953, -741642.2734851653 -1042863.2394410124, -741635.5931331918 -1042885.6989778394, -741630.9633266195 -1042901.4394770386, -741630.3830144819 -1042903.3091649195, -741640.603213518 -1042960.0793249876, -741623.4830221063 -1042956.7894532133, -741622.0234509712 -1042956.4893894879, -741610.2431643578 -1042954.2591642725, -741608.0734590135 -1042953.8293219017, -741596.2830399508 -1042951.579353969, -741599.4931336236 -1042976.1793201648, -741602.9330105954 -1043000.3793747684, -741606.7931125897 -1043026.809099687, -741610.3233975125 -1043057.2990741557, -741612.263337118 -1043086.6793231244, -741614.3531990292 -1043104.7293807137, -741625.3032086472 -1043115.6192207803, -741625.5734183176 -1043116.1591413206, -741629.1829884395 -1043132.6893816189, -741632.5632908647 -1043150.9692253019, -741640.8132702736 -1043185.54904296, -741651.9531900694 -1043221.0692332601, -741663.5531822607 -1043251.2793783557, -741675.5031660384 -1043276.7394214169, -741691.4931816127 -1043265.5092240704, -741692.7233129668 -1043264.5692870824, -741699.3031742518 -1043273.5192307673, -741739.0671824468 -1043328.0540752747, -741743.3732840754 -1043333.9592127647, -741757.3232726563 -1043353.4393461365, -741835.5131152166 -1043510.5893359882, -741847.3232154207 -1043528.2193255179, -741860.4330089015 -1043547.7991409368, -741941.1830120225 -1043668.339417369, -741952.0931474944 -1043684.6193368691, -741959.7233071243 -1043696.009197135, -741981.2030950232 -1043722.649062806, -741997.713192137 -1043743.1192993203, -742001.9733359665 -1043748.6693451571, -742050.7632330636 -1043808.8991629523, -742090.7328650694 -1043836.4091904568, -742058.6732959066 -1043884.7091909448, -742057.0631825473 -1043886.4895314042, -742055.0131983942 -1043887.0794624403, -742046.8131914339 -1043885.9092110283, -742044.6030899965 -1043885.5491469592, -742042.273274202 -1043887.1894987704, -742036.2530559975 -1043891.8895426827, -742046.1132179139 -1043912.8294450562, -742120.3232382947 -1044044.7991922223, -742216.1755873581 -1044107.7850648141, -742216.1828528703 -1044107.7895670746, -742237.3732261296 -1044122.8491961748, -742285.02322295 -1044164.8795225549, -742301.913139624 -1044188.6294179916, -742303.3731111094 -1044195.0793589102, -742312.9929480766 -1044235.929443534, -742315.3328366168 -1044245.9396244932, -742401.0429549514 -1044227.4294939579, -742512.9030671711 -1044205.0592731565, -742582.9328453374 -1044191.2092925162, -742604.2828352469 -1044187.239640704, -742775.7530441516 -1044151.9396134644, -742869.453042224 -1044130.3695150905, -742959.7329082718 -1044111.069455469, -742935.9530680632 -1044039.0194938192, -742910.9132099942 -1043989.9396161025, -742883.0733263344 -1043943.6194277774, -742954.8232927065 -1043928.8593279686, -743052.3328864037 -1043911.8296403204, -743070.1131973407 -1043998.1093388828, -743188.9530977748 -1044038.0194997459, -743207.9530984772 -1044042.0194735454, -743304.9530896272 -1044059.0195042304, -743395.9530698363 -1044058.0195734915, -743449.1131989331 -1044056.0094039408, -743485.953067239 -1044171.0195148337, -743509.9530712909 -1044226.0195636795, -743680.4419053514 -1044226.0196278054, -743680.2530550765 -1044216.5595871836, -743679.253085859 -1044166.6695668636, -743679.1330138795 -1044160.8095407749, -743676.8130949229 -1044045.0596307215, -743677.6733262464 -1043880.2797021652, -743747.4330173838 -1043826.7396858585, -743758.7330917467 -1043738.459576907, -743770.4131834826 -1043632.7695795965, -743770.5731610738 -1043632.669622669, -743765.0531659223 -1043587.2993751015, -743764.6132823182 -1043576.039816689, -743848.523381211 -1043567.7993688588, -743916.2531874909 -1043560.4695953229, -743972.4531761748 -1043553.7994591809, -744090.623382405 -1043542.4595017318, -744093.7632932914 -1043583.6196040467, -744105.0133093946 -1043582.6898957375, -744117.8233883693 -1043581.3696407335, -744135.6430960696 -1043579.3196202036, -744137.4032087633 -1043579.2399032519, -744155.6931072469 -1043578.299478325, -744193.653179934 -1043575.9495012694, -744194.5131843365 -1043575.7796357913, -744282.6331082718 -1043564.1495728893, -744283.9232726076 -1043573.7995681714, -744282.3233168017 -1043575.3297041794, -744281.9331162177 -1043578.0697309484, -744283.2031898279 -1043580.2898407661, -744286.4233020166 -1043581.3296646919, -744288.8431937561 -1043580.0495685688, -744289.6431713906 -1043577.7397439373, -744296.6732771086 -1043578.0995485614, -744303.0931832141 -1043575.869708805, -744304.8132208852 -1043577.7796529391, -744307.8331374719 -1043578.2996264714, -744310.8131872142 -1043575.2796435517, -744310.2931730576 -1043571.9796883605, -744307.6531995325 -1043570.5097127095, -744306.5032063395 -1043561.4297088409, -744363.0330990836 -1043563.8397446872, -744373.9831433733 -1043563.5398095112, -744387.6532331395 -1043561.9397623123, -744396.7733470971 -1043559.8898437491, -744401.3432237253 -1043558.7797126551, -744405.8733120209 -1043557.1898214039, -744432.473330205 -1043547.9696934267, -744442.1733946069 -1043544.3495187981, -744444.3331394598 -1043550.019656096, -744447.7732845931 -1043558.6495617811, -744444.0233358346 -1043560.5397926033, -744444.9233253924 -1043562.9796551558, -744501.9732802544 -1043544.789769543, -744515.6330701069 -1043587.789809417, -744602.4531752539 -1043612.419705648, -744605.7932226306 -1043601.4397851843, -744607.0532002941 -1043597.2797297229, -744608.4031751183 -1043592.8398250063, -744611.1331212505 -1043583.849665235, -744621.1431962507 -1043550.8996792246, -744627.5632131672 -1043529.7397903353, -744628.0931854642 -1043527.9996513174, -744621.8932071558 -1043518.3097065629, -744602.6831356061 -1043489.5097043678, -744680.7831115181 -1043440.3496812994, -744708.733148584 -1043422.8398045719, -744732.50320678 -1043461.1597043428, -744736.6932600975 -1043462.2697869557, -744740.5032205856 -1043463.1996738721, -744751.4831103063 -1043465.7297380576, -744815.9932330287 -1043481.0496509935, -744818.673330505 -1043481.6797726591, -744819.0331149413 -1043481.7697995964, -744837.7331775747 -1043396.0496763029, -744836.8132684814 -1043394.3898784274, -744815.9932676102 -1043356.7996424064, -744842.673382948 -1043341.7496219726, -744924.6233570557 -1043295.5398723, -744946.5331321319 -1043334.079780234, -744963.9432296483 -1043336.2996428139, -745037.2432400056 -1043345.6298024924, -745042.7233417335 -1043303.1399273479, -745048.9233431075 -1043254.9899185034, -745021.9132967559 -1043219.9698161478, -745119.8832053699 -1043149.809822336, -745142.3831764876 -1043182.0898951561, -745145.5831802147 -1043186.6697618465, -745233.5832016928 -1043182.9497155184, -745233.7532679616 -1043182.1098821624, -745234.2532757972 -1043179.5798877997, -745232.0433080073 -1043091.7297987276, -745232.3932999851 -1043090.7997790274, -745230.8533451303 -1043090.3899376744, -745212.2733807946 -1043079.8997656462, -745193.5033296726 -1043069.8798304916, -745194.6433343859 -1043067.8098350255, -745256.9433189766 -1042954.859861013, -745257.9234315053 -1042953.0899152238, -745258.2433419114 -1042952.5098533062, -745296.5734106353 -1042974.7697923004, -745296.9433497748 -1042974.9899690158, -745370.773437333 -1042924.5899317609, -745375.6033287406 -1042921.299732872, -745378.5332654103 -1042923.6399271471, -745379.4933181978 -1042924.20985712, -745406.4633658512 -1042898.9497787912, -745414.2933407155 -1042896.8198893088, -745415.0433158267 -1042896.6098771197, -745423.5933337086 -1042894.2698281051, -745409.4832626347 -1042870.969873383, -745405.4533840409 -1042864.3198683786, -745366.9933266115 -1042800.7899048893, -745357.4235805639 -1042785.239984239, -745355.9533711897 -1042785.0198464693, -745229.5033851868 -1042757.4597292881, -745204.6634520149 -1042747.5299543374, -745164.1831586637 -1042723.6900111128, -745153.1432619721 -1042709.4995639641, -745147.6236003155 -1042685.939959048, -745147.7235639744 -1042652.8097576179, -745146.1034028445 -1042553.6799375302, -745140.8832173498 -1042481.2799291874, -745076.8034322013 -1042350.5096715498, -745057.4832161771 -1042303.3996219016, -745012.2933586739 -1042140.879874235, -744984.5433772333 -1042118.3697325379, -744867.3933791304 -1042113.9495015274, -744785.0736424453 -1042111.2495412792, -744446.453461247 -1042100.1398479484, -744344.693338643 -1042145.9898727444, -744279.9034206594 -1042141.019691783, -744229.0034622197 -1042133.6397880781, -743939.9034622964 -1042109.5195663162, -743898.2034593768 -1042106.1094373694, -743790.953432847 -1042100.0196168219, -743768.6033985424 -1042095.6695554261, -743694.0933587316 -1042080.6296471002, -743640.2832239935 -1042070.9796299934, -743586.3135477087 -1042066.4396696818, -743552.4832597662 -1042061.5194958394, -743556.4236431147 -1042046.7493732506, -743547.0134678258 -1042049.2595094343, -743543.1235687447 -1042050.2994195726, -743532.463457511 -1042053.1395891639, -743512.5333217428 -1042023.8695477105, -743408.1434195767 -1042037.0395787668))",500054,5.538429033764762,28921,0.362491608781869,14712,508.6961031776218,336,1085,11335,1781,175,2982.0,538.419826600717,388.0,1027.0,185.43164383599475,2567.0,5128.825539568345,1675.0,302.4323305017441,49.0,161.0,339.0,38.0,242.0,81.0,24.0,51.0,690.0,7023738,242.85944469416688,8277,0.2861934234639189,8057,0.2785864942429376,2.25,274,49.47251257162859
